order_id,order_date,product,category,region,channel,quantity,unit_price,revenue,cost,customer_rating
ORD-12244,04/13/2026,Cove Bookshelf,Furniture,North,Retail,1,$132.12,132.12,97.43,4
ORD-11316,11/01/2025,Aurora Desk Lamp,Home & Living,West,Partner,2,$40.71,,60.75,5
ORD-12561,06/10/2026,Halo Desk Organizer,Home & Living,East,Retail,1,$19.90,19.9,12.54,4
ORD-10555,05/18/2025,Pulse Wireless Mouse,Electronics,South,Partner,1,$36.65,36.65,25.5,5
ORD-11582,12/10/2025,Terra Ceramic Planter,Home & Living,West,Online,1,$27.44,27.44,20.21,4
ORD-12145,03/24/2026,Cove Bookshelf,Furniture,West,Online,3,$128.19,384.57,263.92,1
ORD-10322,03/22/2025,Halo Desk Organizer,Home & Living,South,Retail,1,$17.70,17.7,10.68,3
ORD-12625,06/21/2026,Terra Ceramic Planter,Home & Living,West,Retail,2,$27.10,54.2,40.51,5
ORD-10949,08/15/2025,Echo Mechanical Keyboard,Electronics,South,Online,1,$93.27,93.27,55.0,5
ORD-11987,02/20/2026,Echo Mechanical Keyboard,Electronics,North,Online,2,$82.46,164.92,93.02,3
ORD-11298,10/29/2025,Terra Ceramic Planter,Home & Living,East,Online,3,$27.64,82.92,53.85,4
ORD-10294,03/16/2025,Pulse Wireless Mouse,Electronics,South,Online,2,$34.79,69.58,39.07,5
ORD-11311,10/31/2025,Terra Ceramic Planter,Home & Living,West,Online,2,$28.27,56.54,40.62,4
ORD-11595,12/12/2025,Zephyr Standing Desk,Furniture,East,Online,2,$439.99,879.98,498.29,4
ORD-11891,02/03/2026,Halo Desk Organizer,Home & Living,North,Retail,1,$19.33,19.33,13.78,1
ORD-10486,05/02/2025,Zephyr Standing Desk,Furniture,South,Partner,2,$457.22,914.44,618.8,5
ORD-10968,08/19/2025,Lumen LED Strip,Electronics,South,Online,1,$24.10,24.1,16.01,5
ORD-12458,05/23/2026,Halo Desk Organizer,Home & Living,West,Online,1,$17.70,17.7,9.84,4
ORD-12364,05/05/2026,Aurora Desk Lamp,Home & Living,North,Retail,2,$42.88,85.76,58.5,5
ORD-12587,06/14/2026,Lumen LED Strip,Electronics,North,Online,1,$24.09,24.09,16.18,5
ORD-10140,02/09/2025,"Vista Monitor 27""",Electronics,South,Online,1,$297.28,297.28,181.47,1
ORD-11780,01/10/2026,Echo Mechanical Keyboard,Electronics,West,Online,2,$87.15,174.3,127.24,4
ORD-11906,02/06/2026,Terra Ceramic Planter,Home & Living,North,Online,2,$28.87,57.74,38.09,3
ORD-10188,02/20/2025,Zephyr Standing Desk,Furniture,East,Retail,1,$466.15,466.15,320.28,5
ORD-11939,02/13/2026,Echo Mechanical Keyboard,Electronics,East,Online,2,$89.69,179.38,112.83,5
ORD-10379,04/05/2025,"Vista Monitor 27""",Electronics,North,Retail,1,$295.07,295.07,167.4,5
ORD-11349,11/06/2025,Pulse Wireless Mouse,Electronics,East,Partner,3,$34.65,103.95,63.06,2
ORD-12419,05/15/2026,Aurora Desk Lamp,Home & Living,West,Partner,1,$44.14,44.14,25.77,3
ORD-10808,07/15/2025,Echo Mechanical Keyboard,Electronics,West,Retail,3,$83.03,249.09,159.9,3
ORD-10511,05/08/2025,Zephyr Standing Desk,Furniture,East,Online,2,$484.04,968.08,543.01,5
ORD-12446,05/21/2026,Lumen LED Strip,Electronics,South,Online,3,$25.53,76.59,46.56,2
ORD-12606,06/17/2026,Halo Desk Organizer,Home & Living,North,Online,2,$19.67,,26.3,5
ORD-10116,02/03/2025,Halo Desk Organizer,Home & Living,West,Online,1,$19.24,19.24,13.12,5
ORD-12240,04/12/2026,"Vista Monitor 27""",Electronics,West,Online,1,$295.11,295.11,191.61,3
ORD-11843,01/25/2026,Lumen LED Strip,Electronics,East,Online,1,$23.13,23.13,16.17,5
ORD-11766,01/09/2026,Pulse Wireless Mouse,Electronics,South,Partner,1,$34.21,34.21,23.49,4
ORD-12119,03/19/2026,Lumen LED Strip,Electronics,West,Retail,1,$24.49,24.49,16.75,4
ORD-11437,11/20/2025,Aurora Desk Lamp,Home & Living,East,Online,3,$42.07,126.21,87.51,5
ORD-10341,03/26/2025,Echo Mechanical Keyboard,Electronics,North,Partner,1,$96.09,96.09,62.13,2
ORD-10209,02/25/2025,Zephyr Standing Desk,Furniture,North,Online,2,$468.84,937.68,601.56,4
ORD-10447,04/20/2025,Echo Mechanical Keyboard,Electronics,South,Online,2,$88.23,176.46,106.35,4
ORD-12381,05/08/2026,Cove Bookshelf,Furniture,North,Partner,1,$125.66,125.66,78.81,5
ORD-11365,11/09/2025,Nimbus Office Chair,Furniture,West,Online,2,$177.12,354.24,214.84,5
ORD-11178,10/04/2025,Nimbus Office Chair,Furniture,West,Online,4,$186.03,744.12,533.6,2
ORD-10562,05/20/2025,Halo Desk Organizer,Home & Living,West,Partner,3,$17.94,53.82,35.7,3
ORD-10336,03/25/2025,Halo Desk Organizer,Home & Living,East,Partner,2,$18.94,37.88,23.87,5
ORD-12004,02/23/2026,Aurora Desk Lamp,Home & Living,East,Online,2,$44.79,89.58,50.92,2
ORD-12289,04/21/2026,Pulse Wireless Mouse,Electronics,North,Online,2,$35.14,70.28,49.97,2
ORD-11281,10/24/2025,Zephyr Standing Desk,Furniture,East,Partner,2,$471.67,943.34,552.06,3
ORD-10923,08/09/2025,"Vista Monitor 27""",Electronics,North,Retail,1,$275.75,275.75,170.82,5
ORD-10950,08/15/2025,Halo Desk Organizer,Home & Living,East,Partner,2,$20.29,40.58,27.57,5
ORD-12372,05/07/2026,Terra Ceramic Planter,Home & Living,North,Online,2,$26.17,52.34,35.57,5
ORD-12257,04/15/2026,Aurora Desk Lamp,Home & Living,East,Online,1,$43.72,43.72,27.46,5
ORD-11337,11/04/2025,Pulse Wireless Mouse,Electronics,North,Partner,2,$32.99,65.98,39.9,5
ORD-11791,01/14/2026,Halo Desk Organizer,Home & Living,West,Online,1,$19.83,19.83,14.83,5
ORD-10913,08/07/2025,Halo Desk Organizer,Home & Living,South,Partner,1,$20.43,20.43,13.76,4
ORD-12113,03/17/2026,Zephyr Standing Desk,Furniture,East,Online,4,$414.31,1657.24,989.18,5
ORD-11334,11/04/2025,"Vista Monitor 27""",Electronics,East,Partner,2,$261.78,523.56,335.56,3
ORD-11182,10/05/2025,Terra Ceramic Planter,Home & Living,South,Partner,1,$29.07,29.07,20.6,5
ORD-11244,10/17/2025,"Vista Monitor 27""",Electronics,North,Partner,1,$271.35,271.35,168.45,3
ORD-11593,12/11/2025,Pulse Wireless Mouse,Electronics,South,Retail,2,$33.73,67.46,41.83,2
ORD-12445,05/21/2026,Terra Ceramic Planter,Home & Living,South,Online,3,$29.42,88.26,51.89,1
ORD-11259,10/19/2025,Echo Mechanical Keyboard,Electronics,North,Online,1,$87.96,87.96,49.29,4
ORD-12044,03/03/2026,Zephyr Standing Desk,Furniture,West,Online,2,$425.84,851.68,491.16,4
ORD-11060,09/09/2025,Nimbus Office Chair,Furniture,South,Online,1,$187.87,187.87,138.51,1
ORD-10121,02/04/2025,Zephyr Standing Desk,Furniture,North,Retail,2,$418.46,836.92,591.12,5
ORD-11801,01/15/2026,Pulse Wireless Mouse,Electronics,North,Online,2,$36.02,72.04,48.12,4
ORD-11208,10/10/2025,Terra Ceramic Planter,Home & Living,South,Retail,2,$28.76,57.52,32.67,5
ORD-10883,07/31/2025,Pulse Wireless Mouse,Electronics,North,Online,1,$34.11,34.11,24.97,
ORD-10967,08/18/2025,Echo Mechanical Keyboard,Electronics,East,Online,4,$84.45,337.8,197.16,5
ORD-11359,11/08/2025,Cove Bookshelf,Furniture,West,Retail,3,$126.77,380.31,267.14,3
ORD-10033,01/10/2025,Echo Mechanical Keyboard,Electronics,North,Partner,3,$89.04,267.12,192.47,2
ORD-10512,05/08/2025,"Vista Monitor 27""",Electronics,East,Online,1,$295.49,295.49,166.94,4
ORD-10741,06/29/2025,Echo Mechanical Keyboard,Electronics,South,Online,2,$93.85,187.7,115.97,3
ORD-10755,07/01/2025,Pulse Wireless Mouse,Electronics,North,Partner,1,$36.45,36.45,25.95,5
ORD-10731,06/26/2025,Nimbus Office Chair,Furniture,East,Online,3,$191.16,573.48,427.74,5
ORD-11743,01/04/2026,Cove Bookshelf,Furniture,West,Online,3,$122.45,367.35,262.29,3
ORD-11292,10/26/2025,Echo Mechanical Keyboard,Electronics,North,Online,4,$94.63,378.52,253.95,
ORD-10561,05/19/2025,Lumen LED Strip,Electronics,West,Online,2,$22.46,44.92,30.27,5
ORD-11957,02/16/2026,Nimbus Office Chair,Furniture,East,Online,2,$196.27,392.54,290.22,4
ORD-12643,06/24/2026,Zephyr Standing Desk,Furniture,South,Online,3,$415.49,1246.47,747.55,4
ORD-11410,11/15/2025,Nimbus Office Chair,Furniture,East,Online,2,$187.65,375.3,278.64,1
ORD-12362,05/05/2026,Zephyr Standing Desk,Furniture,West,Online,1,$476.55,476.55,342.94,4
ORD-12278,04/19/2026,Halo Desk Organizer,Home & Living,South,Online,1,$19.02,19.02,13.47,
ORD-10517,05/09/2025,"Vista Monitor 27""",Electronics,East,Retail,1,$271.50,271.5,191.0,4
ORD-12543,06/06/2026,Nimbus Office Chair,Furniture,South,Online,1,$194.62,194.62,135.93,5
ORD-11548,12/05/2025,Cove Bookshelf,Furniture,South,Online,3,$128.69,386.07,224.46,4
ORD-10159,02/14/2025,Aurora Desk Lamp,Home & Living,South,Retail,1,$45.15,45.15,30.25,4
ORD-11233,10/15/2025,Cove Bookshelf,Furniture,West,Online,1,$129.43,129.43,89.78,2
ORD-10676,06/13/2025,Halo Desk Organizer,Home & Living,North,Online,1,$20.29,20.29,11.79,3
ORD-12583,06/13/2026,"Vista Monitor 27""",Electronics,North,Online,1,$301.03,301.03,220.26,5
ORD-11642,12/19/2025,"Vista Monitor 27""",Electronics,South,Online,1,$265.95,265.95,198.66,4
ORD-11729,01/01/2026,Echo Mechanical Keyboard,Electronics,East,Partner,2,$95.95,191.9,109.86,5
ORD-11405,11/14/2025,Cove Bookshelf,Furniture,North,Online,1,$132.02,132.02,97.93,1
ORD-11124,09/23/2025,Terra Ceramic Planter,Home & Living,North,Online,1,$28.51,28.51,20.3,5
ORD-11983,02/19/2026,Cove Bookshelf,Furniture,North,Online,1,$125.73,125.73,75.56,5
ORD-11612,12/15/2025,Echo Mechanical Keyboard,Electronics,South,Online,2,$83.30,166.6,109.95,5
ORD-12293,04/22/2026,Nimbus Office Chair,Furniture,North,Online,3,$193.99,581.97,340.68,5
ORD-10539,05/14/2025,Echo Mechanical Keyboard,Electronics,East,Retail,1,$82.45,82.45,60.66,5
ORD-11033,09/03/2025,Zephyr Standing Desk,Furniture,West,Online,2,$421.87,843.74,522.89,5
ORD-11242,10/17/2025,Pulse Wireless Mouse,Electronics,East,Online,3,$33.39,100.17,69.88,4
ORD-11211,10/11/2025,Halo Desk Organizer,Home & Living,East,Online,2,$19.44,38.88,24.76,2
ORD-11112,09/20/2025,"Vista Monitor 27""",Electronics,East,Online,2,$271.85,543.7,344.61,5
ORD-10946,08/14/2025,Zephyr Standing Desk,Furniture,North,Online,2,$458.35,916.7,649.21,
ORD-10195,02/21/2025,Terra Ceramic Planter,Home & Living,East,Partner,1,$26.49,26.49,15.63,1
ORD-10504,05/06/2025,Nimbus Office Chair,Furniture,North,Online,2,$186.00,372.0,276.2,
ORD-12478,05/27/2026,Aurora Desk Lamp,Home & Living,North,Online,2,$44.16,88.32,50.98,5
ORD-11752,01/06/2026,Zephyr Standing Desk,Furniture,North,Online,2,$466.22,932.44,688.95,4
ORD-10836,07/20/2025,Zephyr Standing Desk,Furniture,East,Partner,1,$429.58,429.58,271.64,4
ORD-12616,06/19/2026,Zephyr Standing Desk,Furniture,South,Online,2,$424.47,848.94,566.43,4
ORD-10128,02/06/2025,Pulse Wireless Mouse,Electronics,East,Retail,1,$34.67,34.67,21.46,5
ORD-10144,02/11/2025,Cove Bookshelf,Furniture,North,Online,3,$137.29,411.87,279.65,2
ORD-11698,12/28/2025,Pulse Wireless Mouse,Electronics,West,Online,3,$32.82,98.46,56.8,5
ORD-10664,06/10/2025,Terra Ceramic Planter,Home & Living,South,Retail,1,$28.90,28.9,17.37,
ORD-11934,02/11/2026,Echo Mechanical Keyboard,Electronics,West,Retail,2,$85.49,170.98,98.75,5
ORD-12184,04/01/2026,Zephyr Standing Desk,Furniture,North,Retail,1,$471.63,471.63,274.27,3
ORD-10080,01/23/2025,Halo Desk Organizer,Home & Living,East,Retail,2,$19.20,38.4,21.44,2
ORD-11966,02/17/2026,Zephyr Standing Desk,Furniture,North,Online,1,$451.97,451.97,321.25,5
ORD-12565,06/10/2026,Halo Desk Organizer,Home & Living,East,Retail,1,$19.36,19.36,14.29,3
ORD-10213,02/26/2025,"Vista Monitor 27""",Electronics,North,Online,2,$273.08,546.16,387.48,5
ORD-11839,01/24/2026,Lumen LED Strip,Electronics,West,Online,3,$25.72,77.16,53.69,5
ORD-12389,05/10/2026,Pulse Wireless Mouse,Electronics,North,Retail,3,$36.40,109.2,70.88,5
ORD-12601,06/16/2026,Nimbus Office Chair,Furniture,North,Online,1,$174.29,174.29,118.87,5
ORD-11796,01/15/2026,Zephyr Standing Desk,Furniture,North,Online,2,$413.20,826.4,617.34,4
ORD-10785,07/09/2025,Pulse Wireless Mouse,Electronics,East,Online,2,$32.82,65.64,38.39,5
ORD-11070,09/11/2025,Nimbus Office Chair,Furniture,South,Online,2,$201.61,403.22,237.65,2
ORD-12502,05/31/2026,Halo Desk Organizer,Home & Living,East,Retail,5,$19.15,95.75,70.49,4
ORD-12197,04/03/2026,Halo Desk Organizer,Home & Living,North,Online,2,$20.50,41.0,27.31,5
ORD-11587,12/11/2025,Zephyr Standing Desk,Furniture,West,Online,2,$463.77,927.54,542.96,2
ORD-11465,11/24/2025,Halo Desk Organizer,Home & Living,South,Online,1,$18.28,18.28,10.16,4
ORD-12421,05/16/2026,Pulse Wireless Mouse,Electronics,South,Online,1,$32.46,32.46,22.24,4
ORD-10833,07/20/2025,"Vista Monitor 27""",Electronics,West,Online,2,$288.81,577.62,390.7,3
ORD-11458,11/23/2025,Lumen LED Strip,Electronics,North,Online,2,$25.77,51.54,29.34,1
ORD-12634,06/23/2026,Nimbus Office Chair,Furniture,West,Online,3,$188.36,565.08,344.85,4
ORD-11652,12/20/2025,Halo Desk Organizer,Home & Living,South,Online,3,$19.71,59.13,43.7,5
ORD-11599,12/13/2025,Zephyr Standing Desk,Furniture,South,Online,2,$415.72,831.44,596.1,4
ORD-11413,11/15/2025,Halo Desk Organizer,Home & Living,North,Online,3,$19.55,58.65,35.67,3
ORD-10189,02/20/2025,Cove Bookshelf,Furniture,North,Online,1,$126.15,126.15,78.53,5
ORD-10872,07/28/2025,Nimbus Office Chair,Furniture,East,Online,3,$185.24,555.72,306.38,3
ORD-12302,04/23/2026,Cove Bookshelf,Furniture,South,Online,1,$122.87,122.87,81.24,5
ORD-10533,05/13/2025,Lumen LED Strip,Electronics,North,Retail,1,$24.93,24.93,16.51,4
ORD-10053,01/14/2025,Halo Desk Organizer,Home & Living,West,Retail,2,$18.81,37.62,24.6,4
ORD-11518,12/01/2025,Zephyr Standing Desk,Furniture,North,Online,1,$472.00,472.0,307.68,5
ORD-11832,01/22/2026,Aurora Desk Lamp,Home & Living,North,Retail,1,$44.94,44.94,30.51,5
ORD-10612,05/31/2025,Zephyr Standing Desk,Furniture,East,Online,2,$418.72,837.44,620.67,5
ORD-10060,01/17/2025,Lumen LED Strip,Electronics,West,Online,2,$25.86,51.72,34.77,5
ORD-10969,08/19/2025,Nimbus Office Chair,Furniture,East,Retail,1,$200.71,200.71,111.43,5
ORD-11989,02/20/2026,Aurora Desk Lamp,Home & Living,South,Online,3,$42.84,128.52,77.81,5
ORD-11424,11/17/2025,Aurora Desk Lamp,Home & Living,East,Online,1,$44.19,44.19,25.4,4
ORD-10435,04/17/2025,Zephyr Standing Desk,Furniture,South,Online,3,$436.87,1310.61,741.23,2
ORD-11073,09/12/2025,Halo Desk Organizer,Home & Living,South,Online,3,$18.81,56.43,32.12,1
ORD-11941,02/13/2026,Aurora Desk Lamp,Home & Living,West,Online,1,$44.64,44.64,33.21,2
ORD-10971,08/19/2025,"Vista Monitor 27""",Electronics,East,Online,1,$284.73,284.73,171.94,1
ORD-11250,10/18/2025,"Vista Monitor 27""",Electronics,East,Retail,5,$261.98,1309.9,848.57,3
ORD-11977,02/19/2026,Halo Desk Organizer,Home & Living,West,Partner,1,$19.04,19.04,11.66,5
ORD-11352,11/07/2025,Terra Ceramic Planter,Home & Living,West,Partner,2,$28.23,56.46,32.35,4
ORD-10169,02/17/2025,Pulse Wireless Mouse,Electronics,South,Retail,2,$36.38,72.76,42.57,5
ORD-10779,07/08/2025,Halo Desk Organizer,Home & Living,West,Partner,2,$17.75,35.5,22.88,2
ORD-10003,01/01/2025,Terra Ceramic Planter,Home & Living,West,Online,1,$26.75,26.75,17.87,3
ORD-10908,08/06/2025,"Vista Monitor 27""",Electronics,South,Partner,1,$278.56,278.56,167.79,5
ORD-10428,04/15/2025,"Vista Monitor 27""",Electronics,East,Partner,4,$265.67,1062.68,612.21,4
ORD-12131,03/21/2026,Lumen LED Strip,Electronics,East,Online,1,$22.59,22.59,14.51,3
ORD-11469,11/24/2025,"Vista Monitor 27""",Electronics,East,Retail,2,$258.54,517.08,288.08,5
ORD-11035,09/03/2025,Zephyr Standing Desk,Furniture,South,Partner,2,$446.19,892.38,571.11,4
ORD-11109,09/20/2025,"Vista Monitor 27""",Electronics,East,Online,1,$267.11,267.11,178.27,5
ORD-12425,05/16/2026,Zephyr Standing Desk,Furniture,West,Retail,1,$448.23,448.23,249.28,5
ORD-10075,01/21/2025,Cove Bookshelf,Furniture,North,Online,1,$119.76,119.76,88.67,1
ORD-10251,03/05/2025,Halo Desk Organizer,Home & Living,East,Retail,1,$19.86,19.86,14.01,5
ORD-12193,04/02/2026,Lumen LED Strip,Electronics,North,Partner,1,$25.86,25.86,18.52,2
ORD-11640,12/19/2025,Aurora Desk Lamp,Home & Living,West,Online,1,$44.17,44.17,25.63,5
ORD-11625,12/16/2025,Halo Desk Organizer,Home & Living,South,Online,2,$19.35,38.7,28.04,1
ORD-10161,02/15/2025,Lumen LED Strip,Electronics,East,Retail,2,$25.82,51.64,36.85,1
ORD-11879,02/01/2026,Echo Mechanical Keyboard,Electronics,West,Online,1,$95.03,95.03,68.35,5
ORD-10572,05/22/2025,Cove Bookshelf,Furniture,South,Online,1,$137.42,137.42,85.51,1
ORD-12202,04/04/2026,Zephyr Standing Desk,Furniture,South,Retail,1,$414.61,414.61,269.53,4
ORD-12348,05/02/2026,Halo Desk Organizer,Home & Living,North,Retail,2,$17.85,35.7,19.67,4
ORD-10129,02/06/2025,Pulse Wireless Mouse,Electronics,West,Partner,1,$34.76,34.76,21.22,2
ORD-10485,05/02/2025,Aurora Desk Lamp,Home & Living,North,Retail,1,$43.84,43.84,29.16,2
ORD-12356,05/04/2026,Halo Desk Organizer,Home & Living,West,Partner,1,$18.38,18.38,13.16,5
ORD-12463,05/24/2026,"Vista Monitor 27""",Electronics,North,Retail,1,$278.40,278.4,169.31,5
ORD-12191,04/02/2026,Pulse Wireless Mouse,Electronics,West,Online,3,$37.23,111.69,69.38,3
ORD-11616,12/15/2025,Aurora Desk Lamp,Home & Living,South,Retail,2,$43.80,87.6,54.65,5
ORD-12109,03/16/2026,"Vista Monitor 27""",Electronics,South,Online,1,$258.86,258.86,142.53,1
ORD-10683,06/14/2025,Halo Desk Organizer,Home & Living,South,Retail,1,$19.23,19.23,10.92,3
ORD-10041,01/12/2025,Halo Desk Organizer,Home & Living,East,Online,2,$19.57,39.14,28.2,
ORD-11295,10/27/2025,Aurora Desk Lamp,Home & Living,North,Online,4,$43.87,175.48,101.66,5
ORD-12602,06/16/2026,Aurora Desk Lamp,Home & Living,South,Retail,1,$42.06,42.06,25.55,5
ORD-11087,09/15/2025,Lumen LED Strip,Electronics,West,Online,2,$25.74,51.48,31.73,3
ORD-10115,02/03/2025,Pulse Wireless Mouse,Electronics,North,Online,2,$34.10,68.2,48.25,
ORD-12259,04/15/2026,Echo Mechanical Keyboard,Electronics,South,Online,2,$84.48,168.96,110.62,3
ORD-11200,10/08/2025,Cove Bookshelf,Furniture,South,Online,1,$128.45,128.45,79.6,4
ORD-11560,12/07/2025,Halo Desk Organizer,Home & Living,East,Online,1,$18.30,18.3,10.83,5
ORD-10438,04/18/2025,Terra Ceramic Planter,Home & Living,West,Retail,3,$26.21,78.63,50.79,4
ORD-12272,04/18/2026,"Vista Monitor 27""",Electronics,South,Online,1,$261.03,261.03,185.27,1
ORD-12198,04/03/2026,Zephyr Standing Desk,Furniture,South,Online,1,$480.25,480.25,332.78,
ORD-11633,12/17/2025,Pulse Wireless Mouse,Electronics,North,Partner,1,$36.24,36.24,25.31,2
ORD-10845,07/22/2025,Halo Desk Organizer,Home & Living,North,Partner,2,$20.16,40.32,28.11,4
ORD-12247,04/13/2026,Zephyr Standing Desk,Furniture,West,Retail,3,$474.21,1422.63,1009.61,4
ORD-12126,03/20/2026,Cove Bookshelf,Furniture,North,Online,1,$134.09,134.09,98.91,4
ORD-11878,02/01/2026,Echo Mechanical Keyboard,Electronics,East,Online,1,$85.13,,49.73,5
ORD-11184,10/06/2025,Aurora Desk Lamp,Home & Living,East,Partner,3,$40.67,122.01,83.53,3
ORD-10994,08/24/2025,Halo Desk Organizer,Home & Living,North,Online,2,$19.70,39.4,29.54,5
ORD-11893,02/04/2026,Pulse Wireless Mouse,Electronics,East,Online,3,$33.28,99.84,70.29,1
ORD-11684,12/26/2025,Echo Mechanical Keyboard,Electronics,South,Online,3,$85.80,257.4,170.46,3
ORD-10461,04/24/2025,Zephyr Standing Desk,Furniture,East,Retail,1,$468.69,468.69,287.86,2
ORD-11239,10/16/2025,Halo Desk Organizer,Home & Living,North,Partner,1,$17.61,17.61,11.27,5
ORD-12065,03/07/2026,"Vista Monitor 27""",Electronics,North,Online,2,$297.49,594.98,399.68,5
ORD-12376,05/08/2026,Nimbus Office Chair,Furniture,North,Online,1,$201.08,201.08,136.43,5
ORD-12086,03/11/2026,Nimbus Office Chair,Furniture,South,Retail,1,$199.14,199.14,122.16,4
ORD-10309,03/19/2025,Cove Bookshelf,Furniture,East,Online,1,$124.60,124.6,81.05,3
ORD-11130,09/25/2025,Echo Mechanical Keyboard,Electronics,South,Online,3,$91.43,274.29,176.33,4
ORD-11662,12/22/2025,Halo Desk Organizer,Home & Living,North,Online,1,$19.77,19.77,11.32,4
ORD-12417,05/15/2026,Terra Ceramic Planter,Home & Living,East,Online,3,$29.88,89.64,50.26,5
ORD-11442,11/20/2025,Halo Desk Organizer,Home & Living,East,Online,1,$19.55,19.55,14.11,1
ORD-11045,09/06/2025,Echo Mechanical Keyboard,Electronics,West,Online,2,$85.55,171.1,126.33,4
ORD-12448,05/21/2026,Lumen LED Strip,Electronics,West,Online,2,$23.29,46.58,29.43,2
ORD-11258,10/19/2025,Aurora Desk Lamp,Home & Living,East,Partner,2,$41.20,82.4,53.97,4
ORD-12347,05/02/2026,Echo Mechanical Keyboard,Electronics,South,Online,4,$89.45,357.8,234.58,5
ORD-12371,05/07/2026,Echo Mechanical Keyboard,Electronics,South,Online,1,$93.88,93.88,67.45,5
ORD-10089,01/26/2025,Echo Mechanical Keyboard,Electronics,East,Online,1,$86.25,86.25,51.41,5
ORD-11985,02/20/2026,Halo Desk Organizer,Home & Living,West,Retail,2,$18.76,37.52,22.63,5
ORD-11624,12/16/2025,Terra Ceramic Planter,Home & Living,East,Online,2,$28.14,56.28,35.27,
ORD-11794,01/14/2026,Pulse Wireless Mouse,Electronics,West,Retail,1,$34.45,34.45,20.51,4
ORD-10258,03/06/2025,Pulse Wireless Mouse,Electronics,East,Partner,1,$34.94,34.94,22.57,4
ORD-11248,10/18/2025,Zephyr Standing Desk,Furniture,North,Online,1,$438.89,438.89,317.8,1
ORD-11733,01/01/2026,Nimbus Office Chair,Furniture,North,Retail,1,$192.48,192.48,115.48,4
ORD-11688,12/26/2025,Pulse Wireless Mouse,Electronics,East,Online,1,$37.39,37.39,22.14,4
ORD-10585,05/25/2025,Halo Desk Organizer,Home & Living,East,Online,2,$17.77,35.54,22.93,5
ORD-11947,02/14/2026,Cove Bookshelf,Furniture,West,Retail,2,$130.80,261.6,189.95,1
ORD-11099,09/18/2025,Lumen LED Strip,Electronics,West,Online,1,$22.92,22.92,13.54,4
ORD-11823,01/20/2026,Aurora Desk Lamp,Home & Living,West,Retail,1,$44.24,44.24,25.96,4
ORD-10093,01/28/2025,Aurora Desk Lamp,Home & Living,North,Partner,1,$41.60,41.6,24.41,5
ORD-10560,05/19/2025,Nimbus Office Chair,Furniture,East,Online,1,$176.85,176.85,122.93,3
ORD-12469,05/26/2026,Aurora Desk Lamp,Home & Living,East,Online,1,$43.41,43.41,24.03,5
ORD-11821,01/20/2026,Pulse Wireless Mouse,Electronics,North,Online,4,$33.79,135.16,89.75,4
ORD-10037,01/11/2025,Aurora Desk Lamp,Home & Living,West,Online,1,$41.72,41.72,31.28,4
ORD-11783,01/11/2026,Nimbus Office Chair,Furniture,East,Retail,2,$195.66,391.32,271.39,4
ORD-11118,09/21/2025,"Vista Monitor 27""",Electronics,North,Partner,2,$259.24,518.48,338.93,5
ORD-10916,08/08/2025,Halo Desk Organizer,Home & Living,West,Online,2,$17.74,35.48,24.4,3
ORD-11336,11/04/2025,"Vista Monitor 27""",Electronics,North,Retail,2,$266.21,532.42,315.35,5
ORD-11407,11/15/2025,Terra Ceramic Planter,Home & Living,West,Online,1,$26.21,26.21,18.26,4
ORD-10666,06/11/2025,Echo Mechanical Keyboard,Electronics,South,Online,1,$89.83,89.83,66.26,1
ORD-12078,03/09/2026,Lumen LED Strip,Electronics,West,Retail,1,$22.15,22.15,16.23,2
ORD-11262,10/20/2025,Echo Mechanical Keyboard,Electronics,West,Online,1,$91.41,91.41,62.76,4
ORD-10837,07/20/2025,Halo Desk Organizer,Home & Living,North,Online,1,$18.92,18.92,12.16,4
ORD-12574,06/12/2026,Echo Mechanical Keyboard,Electronics,East,Online,2,$93.49,186.98,127.44,5
ORD-11326,11/02/2025,Nimbus Office Chair,Furniture,North,Online,2,$179.30,358.6,252.59,4
ORD-10567,05/21/2025,Aurora Desk Lamp,Home & Living,West,Online,1,$42.35,42.35,27.9,3
ORD-10386,04/06/2025,Pulse Wireless Mouse,Electronics,South,Retail,1,$35.72,35.72,23.23,2
ORD-11450,11/22/2025,Pulse Wireless Mouse,Electronics,West,Online,4,$37.37,149.48,84.25,5
ORD-10700,06/19/2025,Pulse Wireless Mouse,Electronics,South,Online,1,$33.46,33.46,20.69,5
ORD-11575,12/09/2025,"Vista Monitor 27""",Electronics,North,Online,1,$266.02,266.02,146.45,5
ORD-12187,04/01/2026,Echo Mechanical Keyboard,Electronics,West,Online,2,$87.98,175.96,130.78,2
ORD-12437,05/18/2026,"Vista Monitor 27""",Electronics,East,Online,1,$261.35,261.35,187.64,4
ORD-11510,11/30/2025,Lumen LED Strip,Electronics,North,Online,2,$24.27,48.54,34.72,5
ORD-12613,06/19/2026,Cove Bookshelf,Furniture,South,Online,2,$131.51,263.02,178.79,4
ORD-11601,12/13/2025,Nimbus Office Chair,Furniture,North,Online,3,$189.40,568.2,336.46,
ORD-10618,06/01/2025,Halo Desk Organizer,Home & Living,South,Online,3,$18.52,55.56,32.6,4
ORD-10069,01/18/2025,Terra Ceramic Planter,Home & Living,West,Online,3,$28.88,86.64,62.5,1
ORD-12639,06/24/2026,Halo Desk Organizer,Home & Living,East,Online,1,$18.51,18.51,12.69,5
ORD-12038,03/01/2026,Nimbus Office Chair,Furniture,East,Online,1,$186.36,186.36,117.4,4
